Time,SG01,SG02,SG03,SG04
20.0836820083682,12.79309349189157,-127.19098506071117,-362.6322691617966,-101.16488117286539
20.585774058577407,-10.410205828339969,-139.4343231919841,-362.7596621182792,-91.8581498353666
21.08786610878661,-33.44213325788333,-150.70414566821864,-360.5251243566989,-81.87368421742386
21.589958158995813,-56.15689789842468,-160.9277866729594,-355.9399467547258,-71.27095654784682
22.09205020920502,-78.41068065474207,-170.03908450666296,-349.0300341329791,-60.11328279458107
22.594142259414227,-100.06252835894072,-177.97879291440665,-339.8357442045913,-48.46742902893095
23.09623430962343,-120.97523007720199,-184.69494942023633,-328.41163667104723,-36.403196340465215
23.598326359832633,-141.0161701510379,-190.14319837821162,-314.82613402416973,-23.99298688319673
24.10041841004184,-160.0581526696896,-194.287066731741,-299.1610961630503,-11.31135375092638
24.602510460251047,-177.98019224791932,-197.09819076680841,-281.5113114705314,1.5654625198180874
25.10460251046025,-194.66826619292522,-198.55649244936498,-261.9839075132242,14.560007937686134
25.606694560669453,-210.0160233841545,-198.65030425059547,-240.69768502873802,27.594096588465526
26.10878661087866,-223.9254454589001,-197.37644168401948,-217.78237934073616,40.589296717411926
26.610878661087867,-236.30745619309,-194.74022310346447,-193.37785379359576,53.46741833996998
27.11297071129707,-247.0824752887429,-190.75543663882587,-167.63323022110046,66.15099934940883
27.615062761506273,-256.1809131251912,-185.4442544751752,-140.7059618550437,78.56378709923592
28.11715481171548,-263.54360339819783,-178.83709500814328,-112.76085443747826,90.63121246638872
28.619246861924687,-269.12217095724924,-170.97243373256,-83.96904162236167,102.28085344795065
29.12133891213389,-272.8793325541762,-161.89656404005612,-54.50692103653326,113.44288540920724
29.623430962343093,-274.7891286333461,-151.6633094127511,-24.55505761453804,124.05051518384737
30.1255230125523,-274.83708472238703,-140.33368880231959,5.702938974729573,134.04039632750678
30.627615062761507,-273.02030142007516,-127.9755372747783,36.081555830511746,143.35302294301775
31.12970711297071,-269.3474724219307,-114.66308427944567,66.3945301550815,151.9330996289536
31.631799163179913,-263.8388304714572,-100.47649216398037,96.45600725074772,159.7298852514933
32.13389121338912,-256.5260215730452,-85.50135780455099,126.08169597970478,166.69750840237614
32.63598326359833,-247.45190824856093,-69.82818044950992,155.09001450321375,172.79525258174016
33.13807531380753,-236.67030306077237,-53.55179908498555,183.30321917705942,177.98780933286304
33.64016736401673,-224.24563406030265,-36.7708028202988,210.54850958492312,182.24549775506344
34.14225941422594,-210.25254423602533,-19.586917958837088,236.65910283968154,185.54444903005134
34.64435146443515,-194.77542745912538,-2.1043755649761806,261.47527047368123,187.86675481452357
35.146443514644346,-177.90790380586105,15.570736541115656,284.84533147164694,189.20057857644935
35.64853556485355,-159.75223752094914,33.331133332135934,306.62659527252623,189.54022918286557
36.15062761506276,-140.41870124010146,51.06899956534893,326.6862488776198,188.88619628168684
36.65271966527197,-120.02489042434121,68.67666007064156,344.90218254984717,187.24514725756146
37.15481171548117,-98.69499226826933,86.04724916774491,361.1637489707632,184.62988578069815
37.65690376569037,-76.5590136274789,103.07537505085416,375.3724511356469,181.05927220636647
38.15899581589958,-53.75197276510076,119.65777501016058,387.44255471001054,176.5581063199472
38.66108786610879,-30.413059942397616,135.69395741677914,397.3016210405062,171.1569731565075
39.163179916317986,-6.68477207201839,151.08682647984915,404.89095750649744,164.89205285344266
39.66527196652719,17.28797318622405,165.74328589169014,410.1659824124592,157.80489571832913
40.1673640167364,41.358738379368624,179.57481760814062,413.0965021526633,149.94216391039652
40.66945606694561,65.38047666389089,192.4980321658071,413.66689892501887,141.35534134158502
41.17154811715481,89.2064459968712,204.43518711489202,411.87622782704864,132.10041360073464
41.67364016736401,112.69112143221705,215.31467034450282,407.73822273035313,122.23751989082109
42.17573221757322,135.6910998501843,225.07144529560387,401.28121089704297,111.8305791431439
42.67782426778243,158.06599149549015,233.6474552937199,392.5479368689692,100.94689263292352
43.179916317991626,179.67929278132345,240.9919844876543,381.59529672463214,89.6567255668407
43.68200836820083,200.399234933018,247.06197315026077,368.49398435589785,78.03287024379591
44.18410041841004,220.0996031953682,251.82228538104238,353.3280519636176,66.15019350472116
44.68619246861925,238.6605215105705,255.24592754627037,336.19438750455913,54.08517128495083
45.18828451882845,255.96919778844526,257.3142160985783,317.2021123383556,41.91541316284086
45.69037656903765,271.9206251355806,258.0168937326951,296.4719028193171,29.71917986052369
46.19246861924686,286.418234683865,257.35219315517827,274.13524005075953,17.574896696495017
46.69456066945607,299.37449595975664,255.3268480716882,250.33359246614376,5.5606660149096925
47.196652719665266,310.7114610617988,251.9560513234972,225.21753631892057,-6.246218377194175
47.69874476987447,320.361249263224,247.2633604334973,198.94581954899402,-17.769751745990277
48.20083682008368,328.26646902686514,241.28055114893053,171.68437484576668,-28.935690952778145
48.70292887029289,334.3805748087116,234.04741989136366,143.60528804354135,-39.67201602405425
49.20502092050209,338.6681564318534,225.61153634208114,114.88572826279118,-49.90937790014827
49.70711297071129,341.10515923177854,216.02794770107175,85.70684644860123,-59.58152957877088
50.2092050209205,341.67903360437623,205.35883645823236,56.252649154077474,-68.62573797305328
50.71129707112971,340.3888130269061,193.67313380443176,26.70885457043518,-76.98317392354727
51.213389121338906,337.24512006687604,181.04609108585367,-2.738262084190559,-84.59927793948893
51.71548117154811,332.2701003414723,167.55881196589579,-31.903026638970765,-91.42409939550143
52.21757322175732,325.49728483811555,153.297748203176,-60.60152030788769,-97.41260707495263
52.71966527196653,316.9713814520965,138.35416218039296,-88.65272311401114,-102.52496912931798
53.22175732217573,306.74799703730577,122.82355952551049,-115.8796392918498,-106.72680071303765
53.72384937238493,294.89329169806547,106.80509535265438,-142.11039767116375,-109.98937775432262
54.22594142259414,281.48356747133755,90.40095781413362,-167.17932020112912,-112.28981553289142
54.72803347280335,266.6047939564713,73.71573279604326,-190.92795197184063,-113.61121095442412
55.230125523012546,250.3520738416534,56.85575370714002,-213.20604632950278,-113.94274763720733
55.73221757322175,232.8290516498849,39.92844040335772,-233.87249896084035,-113.27976315764897
56.23430962343096,214.1472693803184,23.04163135787554,-252.796225139517,-111.6237780365954
56.73640167364017,194.4254730509361,6.302913228640449,-269.85697468071726,-108.98248628624373
57.23849372384937,173.788874453792,-10.181048008577335,-284.9460795373195,-105.36970757641828
57.74058577405857,152.36837271250204,-26.305170203236017,-297.9671293898375,-100.80530131759541
58.24267782426778,130.29974048155015,-41.96660832642851,-308.8365710299975,-95.31504319482087
58.74476987447699,107.72277984682873,-57.06539385908349,-317.4842278115673,-88.93046492011084
59.246861924686186,84.78045317517402,-71.50505629688982,-323.85373593901596,-81.68865819959663
59.74895397489539,61.61799431641174,-85.19322290804226,-327.9028948815934,-73.63204413414866
60.2510460251046,38.38200568358901,-98.04219301510261,-329.6039297342979,-64.80810948712295
60.75313807531381,15.219546824826729,-109.96948323067728,-328.94366389464,-55.26911145884614
61.25523012552301,-7.722779846828509,-120.89834025716235,-325.9236009816645,-45.07175280326893
61.75732217573221,-30.29974048154994,-130.75821806248877,-320.5599154879407,-34.27682930657988
62.25941422594142,-52.36837271250183,-139.4852164652541,-312.8833522226392,-22.94885181941357
62.76150627615063,-73.78887445379178,-147.02247840256032,-302.9390351708557,-11.15564519247932
63.263598326359826,-94.42547305093545,-153.3205434107387,-290.78618695750663,1.0320733909722364
63.76569037656903,-114.14726938031778,-158.33765512136853,-276.49776065989073,13.541134064327018
64.26778242677824,-132.82905164988432,-162.04002086088758,-260.1599862579394,26.29636917514112
64.76987447698744,-150.35207384165284,-164.40202173985983,-241.87183454188107,39.22108060291407
65.27196652719665,-166.6047939564712,-165.40637192577566,-221.74440181020077,52.23751659179752
65.77405857740585,-181.48356747133744,-165.04422610918292,-199.90021918324393,65.26735513375891
66.27615062761507,-194.89329169806538,-163.3152344950327,-176.47249082645428,78.23219089700744
66.77824267782427,-206.74799703730565,-160.22754497735755,-151.60426581922474,91.05402267244338
67.28033472803347,-216.9713814520964,-155.79775248376163,-125.44754881785275,103.65573830767724
67.78242677824268,-225.4972848381155,-150.0507958046496,-98.16235504161901,115.96159411377187
68.28451882845188,-232.27010034147227,-143.01980254860743,-69.91571545714586,127.89768576424356
68.78661087866108,-237.2451200668759,-134.74588318784666,-40.880638345803966,139.39240775873486
69.2887029288703,-240.38881302690604,-125.2778754741357,-11.235033710120256,150.37689859486602
69.7907949790795,-241.67903360437623,-114.67204081418481,18.839392793845676,160.7854688806381
70.29288702928869,-241.1051592317786,-102.99171449211869,49.15826952173349,170.55600972580513
70.7949790794979,-238.66815643185345,-90.30691191361016,79.53570508057447,179.63037887324026
71.2970711297071,-234.38057480871177,-76.69389331965502,109.78544401677067,187.95476216972202
71.79916317991632,-228.26646902686517,-62.23468967616314,139.72202476744857,195.4800081288711
72.30125523012552,-220.36124926322424,-47.0165926869216,169.16193267617533,202.16193350625247
72.80334728033472,-210.71146106179907,-31.13161210050727,197.9247409047654,207.96159798689354
73.30543933054393,-199.37449595975664,-14.675903685095868,225.83423214807846,212.84554627746854
73.80753138075313,-186.4182346838653,2.2508285725674,252.71949417813983,216.7860160980727
74.30962343096235,-171.9206251355808,19.545952327493218,278.41598240655804,219.76111078049482
74.81171548117155,-155.9691977884454,37.104544942391854,302.76654285928095,221.75493539994264
75.31380753138075,-138.6605215105711,54.82004579238413,325.62238920386335,222.757695593893
75.81589958158996,-120.09960319536836,72.58491875308796,346.8440277550476,222.76575845370618
76.31799163179916,-100.39923493301862,90.29132075339142,366.30212470789684,221.781675110442
76.82008368200836,-79.67929278132387,107.83177223651961,383.8783102068926,219.81416487446194
77.32217573221757,-58.06599149549011,125.09982536112506,399.4659142520817,216.8780610274205
77.82426778242677,-35.691099850184486,141.99072578820056,412.97062986715116,212.99421860365868
78.32635983263597,-12.69112143221831,158.40206393947642,424.31109940650373,208.1893847343209
78.82845188284519,10.793554003128584,174.23441167842566,433.41942035626323,202.49603236026945
79.33054393305439,34.61952333610836,189.39194045562107,440.2415674846347,195.95215834760518
79.8326359832636,58.641261620631155,203.78301707544853,444.73772871712106,188.6010472609036
80.3347280334728,82.71202681377518,217.32077338026352,446.88255264844224,180.4910022628032
80.836820083682,106.68477207201737,229.92364631028977,446.66530615238565,171.6750448129323
81.33891213389121,130.41305994239792,241.51588498168206,444.08994110972026,162.21058503315328
81.84100418410041,153.75197276510056,252.02802163025498,439.1750698393288,152.1590647884717
82.34309623430963,176.55901362747844,261.3973034930211,431.95384938530134,141.58557570256193
82.84518828451883,198.6949922682689,269.56808294251863,422.4737753793804,130.5584544827309
83.34728033472803,220.02489042434053,276.4921634484681,410.7963867603138,119.14885807016665
83.84937238493724,240.41870124010126,282.12909921591034,396.9968831858775,107.43032125678279
84.35146443514644,259.75223752094877,286.446446636972,381.1636575161241,95.47829951894369
84.85355648535564,277.90790380586014,289.4199659929849,363.3977462744021,83.36969991028562
85.35564853556485,294.77542745912524,291.0337721529715,343.8122015026426,71.18240293006939
85.85774058577405,310.252544236025,291.2804333316059,322.53138791609587,58.99477833962059
86.35983263598325,324.2456340603022,290.16101729267115,299.690209727093,46.88519793701983
86.86192468619247,336.67030306077197,287.6850847107647,275.433271944697,34.93154831913006
87.36401673640167,347.45190824856064,283.87062973252347,249.9139813644337,23.210746660128308
87.86610878661088,356.52602157304506,278.7439681068986,223.29359283726282,11.798262516938678
88.36820083682008,363.83883047145713,272.33957357997593,195.74020674713438,0.767648634513975
88.87029288702928,369.34747242193066,264.6998635714756,167.4277239298262,-9.809916332050435
89.3723849372385,373.02030142007516,255.87493546538144,138.5347645303313,-19.866070335673385
89.8744769874477,374.83708472238703,245.92225515418437,109.2435575202742,-29.335692944569345
90.3765690376569,374.7891286333461,234.90629977305971,79.73880777922459,-38.15731019639401
90.8786610878661,372.8793325541762,222.89815684510685,50.20654778328303,-46.27347678225706
91.3807531380753,369.1221709572494,209.97508232975957,20.83298103997697,-53.6311331845814
91.88284518828452,363.5436033981979,196.22002032199288,-8.196675540133867,-60.18193554845945
92.38493723849372,356.18091312519135,181.72108738835402,-36.69934313817531,-65.88255623571045
92.88702928870292,347.08247528874324,166.5710247457016,-64.49521922915581,-70.6949531930856
93.38912133891213,336.30745619308993,150.86662168846675,-91.408895415408,-74.5866064599549
93.89121338912133,323.9254454589002,134.7081138489921,-117.27044794172603,-77.5307203451121
94.39330543933053,310.0160233841551,118.19856003195929,-141.91649411243813,-79.50639001575817
94.89539748953975,294.66826619292567,101.44320149714093,-165.1912080426767,-80.4987314629811
95.39748953974895,277.98019224791943,84.54880767381682,-186.94728942889657,-80.49897403573415
95.89958158995816,260.0581526696898,67.62301237454568,-207.04687931581003,-79.50451496802988
96.40167364016736,241.01617015103875,50.77364463506403,-225.36241716639358,-77.51893556035319
96.90376569037656,220.97523007720298,34.108058340477584,-241.77743390656713,-74.55197891469278
97.40585774058577,200.06252835894094,17.732464805472418,-256.18727601416856,-70.61948936161362
97.90794979079497,178.41068065474252,1.7512724578916732,-268.4997561505752,-65.74331395595365
98.41004184100419,156.15689789842452,-13.73356226913225,-278.63572628997804,-59.95116665354121
98.91213389121339,133.4421332578838,-28.623168800973332,-286.5295697831643,-53.276456013357716
99.41422594142259,110.41020582834072,-42.82237710051071,-292.12960929664797,-45.75807749630869
99.9163179916318,87.20690650810839,-56.24030934085545,-295.3984280909816,-37.440171651895625
100.418410041841,63.979091615645075,-68.79094489338513,-296.3131026408648,-28.371849696139293
100.9205020920502,40.873769882875564,-80.39365511854207,-294.8653451508496,-18.60688818683022
101.42259414225941,18.037188500966963,-90.97370463460406,-291.0615550806165,-8.203394694328935
101.92468619246861,-4.386076099396803,-100.46271594802785,-284.9227793594936,2.776553453574934
102.42677824267781,-26.254017080611476,-108.79909455676857,-276.4845815375608,14.26729510680424
102.92887029288703,-47.428080055570106,-115.92841188369015,-265.7968206868326,26.199993508786925
103.43096234309623,-67.77402448117702,-121.8037436593802,-252.92334142708688,38.503064255012085
103.93305439330544,-87.16275823266324,-126.38596165063288,-237.94157700345605,51.102620333731004
104.43514644351464,-105.47114017015632,-129.6439769209262,-220.94206788344252,63.922931481984875
104.93723849372384,-122.58274570793117,-131.5549331105383,-202.02789886625646,76.88689500113148
105.43933054393305,-138.38859062680854,-132.10434853468314,-181.31405820395617,89.91651510481887
105.94142259414225,-152.7878086297435,-131.2862062162376,-158.92672271874852,102.93338781928834
106.44351464435147,-165.6882784282397,-129.10299129332657,-135.00247336087835,115.85918842138105
106.94560669456067,-177.0071964609924,-125.56567556920322,-109.68744608398097,128.61615838384597
107.44769874476987,-186.67159168415583,-120.69364930047851,-83.13642331692995,141.1275888005983
107.94979079497908,-194.61877923279485,-114.51460064776998,-55.51187168047454,153.31829728648475
108.45188284518828,-200.79675013308673,-107.06434353823286,-26.982931931232216,165.11509538664762
108.95397489539748,-205.1644946424499,-98.38659501014192,2.2756325874949965,176.44724358962418
109.4560669456067,-207.6922572073731,-88.5327034237855,32.08452245053856,187.24689111533974
109.9581589958159,-208.36172145388267,-77.56132922838393,62.26101685653015,197.44949774383903
110.46025104602509,-207.16612406055765,-65.53808026969485,92.62010960431189,206.9942350622536
110.9623430962343,-204.11029680614206,-52.53510390562144,122.97565927765834,215.82436463542876
111.4644351464435,-199.21063653034497,-38.630638465621374,153.14154648766592,223.8875907491423
111.96652719665272,-192.49500319458394,-23.908526842515172,182.9328309781768,231.13638553289206
112.46861924686192,-184.00254667642562,-8.457695240682199,212.16690140054183,237.52828444097307
112.97071129707112,-173.7834633745464,7.628399678721408,240.66461060954373,243.02615025482976
113.47280334728033,-161.89868413740055,24.25235181842301,268.2513894223457,247.59840396538164
113.97489539748953,-148.41949545574323,41.31341121936732,294.7583319162242,251.21922109992556
114.47698744769875,-133.4270962740634,58.70811042385315,320.023245517766,253.8686922730472
114.97907949790795,-117.01209317622376,76.33090773338357,343.89165935514035,255.53294696339816
115.48117154811715,-99.27393708374981,94.07484336208033,366.21778460449764,256.20423974681614
115.98326359832636,-80.32030496881019,111.8322044063611,386.8654208600247,255.88099844967644
116.48535564853556,-60.26643042579536,129.4951944967465,405.7088028927346,254.56783392310555
116.98744769874476,-39.23438726332111,146.95660396858224,422.6333825337045,252.27551137729017
117.48953974895397,-17.352330570573912,164.1104763852141,437.53654082077816,249.0208834540959
117.99163179916317,5.2463000236879225,180.8527672698246,450.32822598130315,244.82678545408655
118.49372384937237,28.423609946178885,197.08199095062548,460.93151328459004,239.72189336931132
118.99581589958159,52.03810697051517,212.6998514979166,469.2830832834453,233.74054560448138
119.49790794979079,75.94558087530152,227.61185383051767,475.33361547158563,226.9225294948861
120.0,99.99999999999977,241.7278911922918,479.0480949095406,219.31283394827523
