Time,SG01,SG02,SG03,SG04
53.22175732217573,-445.0671962812112,-746.8279434449355,-930.1858678067144,-804.6170806006066
53.72384937238493,-458.7508453859917,-765.0109529346363,-958.555681609787,-809.4954124854853
54.22594142259414,-473.8758154048262,-783.4344038190808,-985.6109918990774,-813.2817467547654
54.72803347280335,-490.355007372208,-801.9920797046102,-1011.1910663163808,-815.9586981035437
55.230125523012546,-508.09209460263673,-820.5760082906585,-1035.1434971392732,-817.5150551675556
55.73221757322175,-526.9821208645997,-839.0771323821873,-1057.3251496465837,-817.9458492138938
56.23430962343096,-546.9121525124542,-857.3859878612386,-1077.6030528618069,-817.252384055025
56.73640167364017,-567.7619805110559,-875.3933843869655,-1095.8552271139458,-815.4422269980649
57.23849372384937,-589.4048679762882,-892.9910845761912,-1111.9714432495214,-812.5291608844086
57.74058577405857,-611.7083385702689,-910.0724774257641,-1125.8539087559845,-808.5330975176214
58.24267782426778,-634.5350008347762,-926.5332417737649,-1137.4178765129964,-803.4799530184457
58.74476987447699,-657.7434033218676,-942.2719956586091,-1146.5921723709844,-797.4014858833881
59.246861924686186,-681.1889151882549,-957.190927523044,-1153.319638263159,-790.3350987560978
59.74895397489539,-704.724626760869,-971.1964053232928,-1157.5574880845315,-782.3236051472176
60.2510460251046,-728.2022644562377,-984.199559741502,-1159.2775741161113,-773.4149625571372
60.75313807531381,-751.4731143466295,-996.1168378613502,-1158.4665623310623,-763.6619736657362
61.25523012552301,-774.3889486118188,-1006.8705238510915,-1155.1260154885272,-753.1219574524973
61.75732217573221,-796.8029490973213,-1016.3892234043903,-1149.2723834966469,-741.8563922979965
62.25941422594142,-818.5706222179602,-1024.6083089156482,-1140.9369011053589,-729.9305332926131
62.76150627615063,-839.5506994997161,-1031.4703226118263,-1130.1653935682039,-717.4130061392352
63.263598326359826,-859.606018142485,-1036.9253351253853,-1117.017991487051,-704.3753801827406
63.76569037656903,-878.6043761111924,-1040.9312572713409,-1101.5687566207052,-690.8917232292491
64.26778242677824,-896.4193564218223,-1043.4541030837713,-1083.905220994281,-677.0381409316848
64.76987447698744,-912.9311154813515,-1044.4682024716092,-1064.127842187519,-662.892303614428
65.27196652719665,-928.0271305651383,-1043.9563621682796,-1042.3493782035089,-648.5329634880862
65.77405857740585,-941.6029017705492,-1041.9099739727549,-1018.6941858212816,-634.039465265275
66.27615062761507,-953.5626040699995,-1038.3290696088561,-993.2974468133099,-619.4912532293179
66.77824267782427,-963.8196853982523,-1033.2223218630727,-966.3043268591289,-604.9673778297539
67.28033472803347,-972.2974070459172,-1026.6069919967163,-937.8690724062333,-590.5460048813085
67.78242677824268,-978.9293229914075,-1018.5088237637788,-908.154051116505,-576.3039304265507
68.28451882845188,-983.6596951849976,-1008.9618846993039,-877.3287418882567,-562.3161042868928
68.78661087866108,-986.443842198589,-998.0083556723534,-845.5686807583343,-548.6551652721625
69.2887029288703,-987.2484190709001,-985.6982700206481,-813.0543692636724,-535.390990945994
69.7907949790795,-986.0516266074392,-972.0892038987371,-779.9701520754791,-522.5902647532008
70.29288702928869,-982.8433488350686,-957.2459197760304,-746.5030709104094,-510.31606320672233
70.7949790794979,-977.6252177595138,-941.2399653134319,-712.8417018705112,-498.62746570631134
71.2970711297071,-970.4106050279829,-924.1492301256893,-679.1749834663924,-487.5791894196466
71.79916317991632,-961.2245405553081,-906.0574631992844,-645.6910426353988,-477.22125149993286
72.30125523012552,-950.10355862785,-887.0537539810342,-612.5760260782752,-467.5986607432337
72.80334728033472,-937.0954724519604,-867.2319803790152,-580.0129442035966,-458.75114060483463
73.30543933054393,-922.259078560264,-846.6902271236225,-548.1805348896809,-450.7128852980634
73.80753138075313,-905.6637929265911,-825.5301781211202,-517.2521541489089,-443.5123504923448
74.30962343096235,-887.3892210663382,-803.8564865939088,-487.39470061048513,-437.1720799112062
74.81171548117155,-867.524664810713,-781.7761269398438,-458.7675805255251,-431.7085689067809
75.31380753138075,-846.1685688381136,-759.3977323564163,-431.52171974434293,-427.13216585649815
75.81589958158996,-823.4279104214025,-736.830922363838,-405.7986288216102,-423.4470119915538
76.31799163179916,-799.4175362036566,-714.1856244233849,-381.7295270723839,-420.6510200268825
76.82008368200836,-774.2594501449212,-691.5713938834701,-359.4345310330323,-418.7358917202066
77.32217573221757,-748.0820570865561,-669.0967364955685,-339.02191237814316,-417.68717424484555
77.82426778242677,-721.019366655928,-646.8684377252337,-320.5874299100216,-417.4843550188292
78.32635983263597,-693.2101624808902,-624.9909030401949,-304.21373977420694,-418.100994392991
78.82845188284519,-664.7971418990649,-603.5655132881259,-289.9698875653796,-419.5048953646316
79.33054393305439,-635.9260315301095,-582.6899991816149,-277.91088547620564,-421.6583092524885
79.8326359832636,-606.7446842287094,-562.457838787677,-268.077377110222,-424.51817604459677
80.3347280334728,-577.4021630512484,-542.957681774745,-260.4953920322472,-428.03639791454384
80.836820083682,-548.0478179489068,-524.2728040020947,-255.17619156925792,-432.160144194983
81.33891213389121,-518.8303609442881,-506.4805958464994,-252.11620680490012,-436.8321859013623
81.84100418410041,-489.8969455568838,-489.6520874494524,-251.2970691352221,-441.9912577148286
82.34309623430963,-461.3922562149814,-473.8515138370764,-252.68573317550437,-447.57244516241565
82.84518828451883,-433.45761332812066,-459.1359226152304,-256.23469123180627,-453.50759457585804
83.34728033472803,-406.2300995952338,-445.5548266758854,-261.88227797965385,-459.725743268808
83.84937238493724,-379.8417129898993,-433.1499040692756,-269.5530634297114,-466.1535672466105
84.35146443514644,-354.4185516964998,-421.9547469013878,-279.1583317098708,-472.7158436540201
84.85355648535564,-330.0800360705197,-411.9946608098667,-290.59664265833004,-479.33592507488186
85.35564853556485,-306.9381724641075,-403.2865162553451,-303.7544727062994,-485.93622272452046
85.85774058577405,-285.09686349571876,-395.8386525414921,-318.5069310351754,-492.43869552073426
86.35983263598325,-264.6512690518206,-389.6508351477403,-334.71854652444586,-498.7653419833132
86.86192468619247,-245.68722199121345,-384.7142666258314,-352.24412056610817,-504.8386918950363
87.36401673640167,-228.28070218028665,-381.01165097696673,-370.9296404118226,-510.5822946592617
87.86610878661088,-212.4973721228394,-378.51731109268104,-390.61324734284887,-515.9212013105644
88.36820083682008,-198.39217706309654,-377.1973585115825,-411.1262536124261,-520.7824371751234
88.87029288702928,-186.00901203772003,-377.00991441789915,-432.2942018077114,-525.0954622365878
89.3723849372385,-175.3804579344594,-377.90538048841705,-453.9379600156441,-528.7926163405141
89.8744769874477,-166.52758818419835,-379.82675788380897,-475.8748459556728,-531.8095464656678
90.3765690376569,-159.45984727227926,-382.7100123805657,-497.9197730636607,-534.0856134029981
90.8786610878661,-154.17500180682623,-386.4844833525206,-519.886411376445,-535.5642753120978
91.3807531380753,-150.6591644291761,-391.07333403818484,-541.5883559764216,-536.1934457697736
91.88284518828452,-148.88689039729428,-396.39404027341095,-562.840295710554,-535.9258240849397
92.38493723849372,-148.82134621999387,-402.3589146299257,-583.4591748987991,-534.7191958275197
92.88702928870292,-150.4145492707895,-408.8756626804703,-603.2653407929387,-532.5367017052256
93.38912133891213,-153.60767686801876,-415.84796791202905,-622.0836696379273,-529.3470731198522
93.89121338912133,-158.33144287529308,-423.17610163117405,-639.7446643236564,-525.1248329428618
94.39330543933053,-164.50653945603403,-430.7575540509703,-656.0855167943697,-519.8504602671674
94.89539748953975,-172.0441412104505,-438.48768261813916,-670.951128605009,-513.5105181168776
95.39748953974895,-180.84646853534474,-446.2603735330863,-684.1950832768333,-506.09774332787106
95.89958158995816,-190.8074066790108,-453.9687123346039,-695.6805644073283,-497.6110980480135
96.40167364016736,-201.8131766174919,-461.50565936604045,-705.2812138295967,-488.055782545142
96.90376569037656,-213.74305355673906,-468.76472591083296,-712.8819244920827,-477.4432092520915
97.40585774058577,-226.47012856978822,-475.6406467827086,-718.379563138235,-465.79093821959003
97.90794979079497,-239.86210861073258,-482.0300451795285,-721.6836183049711,-453.1225743882048
98.41004184100419,-253.7821499097187,-487.83208565958256,-722.7167696258357,-439.46762732825994
98.91213389121339,-268.08971954684023,-492.94911117474993,-721.4153749166217,-424.86133433027504
99.41422594142259,-282.6414798290218,-497.287260195897,-717.7298720348522,-409.34444795644924
99.9163179916318,-297.2921899537018,-500.7570600915035,-711.6250930367021,-392.9629893847959
100.418410041841,-311.8956193373425,-503.273993070015,-703.0804887023216,-375.76796909012523
100.9205020920502,-326.3054669160843,-504.7590311688661,-692.0902620597315,-357.81507660903685
101.42259414225941,-340.37628069060577,-505.13913696741577,-678.6634101049254,-339.1643413280832
101.92468619246861,-353.9643717877926,-504.34772691594674,-662.823673488089,-319.87976641405737
102.42677824267781,-366.92871734797967,-502.32509440710066,-644.6093945092567,-300.0289381719565
102.92887029288703,-379.13184661817496,-499.0187899680909,-624.073284337794,-279.68261326840417
103.43096234309623,-390.4407047383085,-494.38395622029657,-601.2821009351765,-258.9142863953486
103.93305439330544,-400.72748884845845,-488.38361553556604,-576.3162397161641,-237.79974106975908
104.43514644351464,-409.8704513193801,-480.9889086141377,-549.2692395261795,-216.41658636914772
104.93723849372384,-417.75466511527475,-472.17928251550774,-520.2472070390883,-194.84378248933405
105.43933054393305,-424.2727465354325,-461.94262698906095,-489.3681631863824,-173.16115807946358
105.94142259414225,-429.32553084851804,-450.27535827376266,-456.7613157128754,-151.44892235946395
106.44351464435147,-432.8226966282748,-437.18244986372446,-422.56626241236273,-129.78717505654086
106.94560669456067,-434.6833349204088,-422.67741006695206,-386.9321300264791,-108.25541720982369
107.44769874476987,-434.83645971532536,-406.782206515967,-350.0166541885451,-86.93206588578687
107.94979079497908,-433.221456568181,-389.5271381192545,-311.9852061589899,-65.89397582163014
108.45188284518828,-429.7884665939233,-370.9506552695244,-273.00977242788184,-45.215970969621964
108.95397489539748,-424.4987034683814,-351.0991294465374,-233.26789355087877,-24.970388852665366
109.4560669456067,-417.3247014843661,-330.02657366682945,-192.9415688361369,-5.226640560614953
109.9581589958159,-408.2504931416435,-307.79431553797065,-152.21613370940108,13.949210881546435
110.46025104602509,-397.27171518880203,-284.47062496922763,-111.27911675167054,32.49485115788954
110.9623430962343,-384.3956424807452,-260.1302988718419,-70.31908352746133,50.35209183383
111.4644351464435,-369.6411494650115,-234.85420544872716,-29.52447440073334,67.46722171930435
111.96652719665272,-353.03859956054873,-208.72879092373927,10.91755643001514,83.79133024702858
112.46861924686192,-334.62966314116034,-181.8455517930828,50.822293456767824,99.28060086499491
112.97071129707112,-314.4670652797844,-154.30047589456544,90.00859678199768,113.8965726296656
113.47280334728033,-292.61426484633193,-126.19345578291464,128.30001636876187,127.60636838484021
113.97489539748953,-269.1450669782416,-97.62767807005481,165.52587670011857,140.38288811966365
114.47698744769875,-244.14317135660022,-68.70899253708893,201.52232511420266,152.20496631638804
114.97907949790795,-217.70165911903516,-39.54526494878324,236.13333731025676,163.05749232295133
115.48117154811715,-189.92242162113877,-10.245717600898573,269.21167379018607,172.93149301581116
115.98326359832636,-160.91553461859266,19.07973829487699,300.61978130816226,181.82417725329054
116.48535564853556,-130.79858178018097,48.3211742347993,330.2306337454715,189.73894185754904
116.98744769874476,-99.69593175539438,77.36931587920148,357.92850720705405,196.6853391026531
117.48953974895397,-67.73797330746442,106.11621016735202,383.60968454756755,202.6790059256272
117.99163179916317,-35.060313281603186,134.4558839464804,407.1830849758195,207.74155531532824
118.49372384937237,-1.8029424073087625,162.28499002520644,428.57081485430524,211.9004305689962
118.99581589958159,31.890625868341928,189.5034366416653,447.70863630226836,215.1887233369765
119.49790794979079,65.87423815408543,216.0149964417776,464.5463507234087,217.64495660090873
120.0,99.99999999999933,241.72789119229128,479.04809490954017,219.31283394827483
